gene_ID	segment_number	seed	N_CG	L_locus	CG_density	Col0_meth_frac	CG_spacing	mean_h2az	max_h2az	locus_gain_rate_mu	locus_gain_rate_sigma	locus_loss_rate_mu	locus_loss_rate_sigma
AT5G44635	13342	53367	86	4438	0.01915277151870212	0.2345679012345679	52.21176470588235	2.4700502884387996	7.49651408195496	1.1530149694286317e-05	3.294328484081805e-06	1.3974888200894392e-05	1.8369461096743916e-05
AT5G44650	13343	53371	51	2221	0.0225123818099955	0.17647058823529413	44.419999999999995	2.20606294566012	4.09578795433044	0.0	0.0	0.0	0.0
AT5G44660	13344	53375	78	1722	0.044715447154471545	0.6027397260273972	22.363636363636363	2.4400156294977298	6.258844089508059	0.0001352265043948614	1.3801497311151553e-05	8.819815805109923e-06	7.0092788503330645e-06
AT5G44690	13345	53379	74	2709	0.02694721299372462	0.14492753623188406	37.10958904109589	3.5127532195051496	19.2933397293091	4.84657139692035e-06	5.709407369028554e-06	0.0	0.0
AT5G44700	13346	53383	182	4306	0.042034370645610775	0.10555555555555556	23.790055248618785	2.67270288798544	8.240077972412111	6.08939227865059e-06	2.485983987722951e-06	3.117475060199518e-05	2.203076790066993e-05
AT5G44720	13348	53391	46	2500	0.018	0.15555555555555556	55.55555555555556	1.66074438972293	6.60549993515015	0.0	0.0	0.0	0.0
AT5G44730	13349	53395	36	1503	0.023286759813705923	0.06060606060606061	42.94285714285714	2.25923175125411	4.9855559825897195	1.0541851149061775e-05	7.454214433760779e-06	0.00013276143790849672	0.00010212418300653594
AT5G44740	13350	53399	91	4143	0.02172338884866039	0.4835164835164835	46.03333333333333	1.75391261782273	6.84731798171997	4.6933667083854816e-05	1.3464689703126881e-05	2.878045157456922e-05	7.655796244833745e-06
AT5G44750	13351	53403	128	7483	0.01697180275290659	0.5078125	58.92125984251968	0.6528594586508051	5.17226395606995	3.760763564685133e-05	4.4922990133024076e-06	1.5082956259426848e-05	0.0
AT5G44760	13352	53407	105	2150	0.04837209302325581	0.26804123711340205	20.673076923076923	2.71697215292189	5.05451197624207	1.869879407161926e-05	5.666515811582956e-06	2.1995977878330823e-05	1.0885186070694304e-05
AT5G44780	13354	53415	63	2752	0.02252906976744186	0.017857142857142856	44.38709677419355	2.4084951372420202	4.9505439758300795	0.0	0.0	0.0	0.0
AT5G44785	13355	53419	79	3636	0.02145214521452145	0.11842105263157894	46.61538461538461	2.3737095463275897	11.6383480072021	9.145449224465906e-07	1.8290898448931812e-06	2.269426289034132e-05	2.723311546840959e-05
AT5G44790	13356	53423	119	4583	0.02574732707833297	0.47058823529411764	38.83898305084746	1.5380198520972699	14.526174068450901	3.987706193588547e-05	1.568288544253531e-05	1.8601190476190474e-05	5.507290525261692e-06
AT5G44800	13357	53427	232	10531	0.021935238818725666	0.5584415584415584	45.58874458874459	0.789869596666404	7.26180200576782	2.0825323593489686e-05	5.065804274266916e-06	1.899984800121599e-05	4.3878269432256095e-06
AT5G44850	13358	53431	34	1013	0.03257650542941757	0.11764705882352941	30.6969696969697	3.0018924969893197	6.55653810501099	4.765795206971678e-06	5.614250579544745e-06	1.5318627450980392e-05	3.0637254901960784e-05
AT5G44920	13362	53447	31	1128	0.026595744680851064	0.1	37.6	8.2323216793866	31.727499961853	0.0	0.0	0.00025871459694989105	8.169934640522874e-05
AT5G44950	13363	53451	39	1467	0.025903203817314247	0.02702702702702703	38.60526315789473	4.24514518937757	13.740726089477501	7.942992011619462e-06	9.357084299241241e-06	0.0005106209150326798	0.0003293405942932414
AT5G44960	13364	53455	36	1462	0.023939808481532147	0.0	41.77142857142857	2.62620598500775	3.95649003982544	0.0	0.0	nan	nan
AT5G45050	13372	53487	118	4933	0.023717818771538616	0.2711864406779661	42.162393162393165	2.97811229558824	26.4341602325439	7.3624411004711956e-06	3.3249734002127984e-06	3.893484477124183e-05	6.382761437908496e-06
AT5G45060	13373	53491	93	5025	0.018308457711442787	0.3333333333333333	54.619565217391305	1.18969210743314	13.178781700134302	1.9765970904490832e-05	7.906388361796332e-06	3.294328484081805e-05	2.1247780276983323e-05
AT5G45110	13376	53503	47	2522	0.01823949246629659	0.1276595744680851	54.826086956521735	1.09649647233779	2.7564200162887595	1.4945002391200383e-06	2.9890004782400766e-06	0.0	0.0
AT5G45130	13378	53511	50	2111	0.023211747986736146	0.12	43.08163265306122	0.85839112141858	2.85304598808289	3.2494058229352344e-06	3.8278981224168715e-06	3.404139433551198e-05	4.0849673202614376e-05
AT5G45140	13379	53515	187	10952	0.01698319941563185	0.4945652173913043	58.88172043010752	0.6901603316065961	4.929752063751219	1.2079204441633284e-05	1.8110485740466915e-06	2.8056094232564823e-05	1.8794819197962293e-05
AT5G45160	13381	53523	100	5495	0.018016378525932665	0.35353535353535354	55.505050505050505	0.95588221147395	4.62852001190186	8.297589869281045e-06	6.382761437908496e-06	6.76937441643324e-05	2.9893203722842435e-05
AT5G45170	13382	53527	56	2809	0.019579921680313278	0.3148148148148148	51.07272727272728	1.26456721683995	4.418742012977599	1.6560678325384208e-06	3.3121356650768417e-06	4.925990003844675e-05	1.9372976134896556e-05
AT5G45190	13383	53531	85	4707	0.017845761631612493	0.21176470588235294	56.035714285714285	0.557845481561155	3.14239401817322	3.963027997268558e-06	5.2092501617632e-06	6.01397966594045e-05	3.343073679796713e-05
AT5G45200	13384	53535	170	6719	0.02515255246316416	0.047619047619047616	39.75739644970414	3.5772866697434105	17.5992198944092	5.872140522875817e-06	2.105343967329279e-06	6.382761437908497e-05	4.116757428665518e-05
AT5G45220	13385	53539	71	2313	0.030263726761781237	0.029411764705882353	33.042857142857144	4.55469710352469	12.5217741012573	2.16627054862349e-06	2.5519320816112477e-06	0.00013276143790849672	0.00010212418300653594
AT5G45250	13387	53547	88	4304	0.020213754646840148	0.04597701149425287	49.4712643678161	1.29721105907405	7.85893187522888	0.0	0.0	0.0	0.0
AT5G45260	13388	53551	152	6671	0.022635287063408786	0.18543046357615894	44.17880794701986	1.43526148011287	10.491988134384199	8.80094585259578e-06	4.8923029460439695e-06	1.4589169000933706e-05	1.0107672779930423e-05
AT5G45275	13389	53555	93	3160	0.02911392405063291	0.07608695652173914	34.34782608695652	1.96084875296801	7.301364231109621	1.6820453671664742e-06	1.981500204545204e-06	8.753501400560223e-06	1.7507002801120447e-05
AT5G45280	13390	53559	106	4120	0.025485436893203883	0.02912621359223301	39.23809523809524	2.5415362853024703	5.871367979049681	9.803921568627451e-06	0.0	0.0	0.0
AT5G45290	13391	53563	73	2723	0.026441424899008446	0.3472222222222222	37.81944444444444	1.9918275395035703	4.65612797737122	1.7817410652204145e-05	3.5835641997094127e-06	8.169934640522877e-06	9.803921568627451e-06
AT5G45300	13392	53567	91	3352	0.02684964200477327	0.13186813186813187	37.24444444444445	3.1104127841398994	31.140261077880897	1.8097956482170928e-06	2.1319938909663584e-06	4.255174291938998e-05	2.7445049524436783e-05
AT5G45330	13393	53571	81	3222	0.024829298572315334	0.19753086419753085	40.275	1.3693949329130601	3.18474192619324	3.550779286073404e-05	1.831171730056997e-05	3.319035947712418e-05	2.5531045751633984e-05
AT5G45360	13395	53579	63	2288	0.027097902097902096	0.1746031746031746	36.903225806451616	1.7976673253501498	5.14243593215942	0.0	0.0	0.0	0.0
AT5G45390	13397	53587	49	1869	0.025682182985553772	0.22916666666666666	38.9375	2.61531091081469	7.83908596038818	2.263292704469175e-05	4.55209506449574e-06	5.570409982174688e-06	1.1140819964349376e-05
AT5G45400	13398	53591	86	3360	0.025297619047619048	0.4470588235294118	39.529411764705884	2.86031511196068	7.9504499435424805	3.9980531219580036e-05	3.4765679321373934e-06	1.0749914000687994e-05	7.447758890475048e-06
AT5G45410	13399	53595	47	1976	0.02327935222672065	0.08695652173913043	42.95652173913043	1.69678321450949	3.52306399345398	0.0	0.0	1.5318627450980392e-05	3.0637254901960784e-05
AT5G45430	13400	53599	122	4820	0.025103734439834026	0.48360655737704916	39.83471074380165	0.7455690772570291	2.77217998504639	3.987706193588547e-05	1.568288544253531e-05	4.396532624349175e-05	6.819027502074406e-06
AT5G45480	13406	53623	86	2644	0.032148260211800304	0.5584415584415584	31.105882352941176	3.98486197496454	14.554017829895	1.0212418300653596e-05	1.1833018312423235e-05	3.229974160206718e-05	6.581740414838415e-06
AT5G45490	13407	53627	65	3246	0.019716574245224893	0.0	50.71875	2.25291637963936	4.17519001960754	2.5083132668271986e-06	2.9548687260761814e-06	nan	nan
AT5G45500	13408	53631	78	2870	0.026829268292682926	0.12987012987012986	37.27272727272727	1.5712792919741698	4.32274594306946	1.5242415374109844e-05	9.831062516216163e-06	6.331699346405229e-05	2.859477124183007e-05
AT5G45510	13409	53635	111	4768	0.02307046979865772	0.10810810810810811	43.345454545454544	1.6800801018464198	11.549512100219701	2.0631148082128477e-06	2.4757377698554173e-06	5.957244008714597e-05	1.702069716775599e-05
AT5G45520	13410	53639	102	4161	0.02427301129536169	0.00980392156862745	41.1980198019802	3.01834385142607	4.29719204902649	4.651200414159063e-06	3.2607979632994195e-06	0.0	0.0
AT5G45540	13411	53643	81	2893	0.027652955409609402	0.22784810126582278	36.1625	4.16028694145141	10.6144478797913	3.147433836922747e-05	1.2054001928640307e-05	2.609840232389252e-05	1.8296699682957855e-05
AT5G45550	13412	53647	51	2930	0.017064846416382253	0.19607843137254902	58.6	1.4434566559890902	6.342563915252691	1.245416865933365e-05	8.032697421786377e-06	1.4297385620915032e-05	1.6842751738634235e-05
AT5G45660	13414	53655	69	2052	0.03313840155945419	0.08695652173913043	30.176470588235297	1.8571146967058798	4.564684009552	8.105093889407614e-06	5.227628480845101e-06	0.0	0.0
AT5G45670	13415	53659	59	2008	0.02888446215139442	0.0	34.62068965517241	4.926648309230799	16.1853640556335	0.0	0.0	nan	nan
AT5G45710	13416	53663	58	1816	0.03138766519823789	0.41379310344827586	31.859649122807017	2.3820800928274797	6.3149799823761	1.5018262206843522e-05	9.686488067448276e-06	2.5531045751633985e-06	5.106209150326797e-06
AT5G45720	13417	53667	147	4327	0.033741622371157846	0.35	29.636986301369863	3.85028179484335	13.621546173095698	1.728255404725993e-05	3.389101861699504e-06	5.418834200346805e-06	4.168334000266773e-06
AT5G45760	13419	53675	39	1882	0.020191285866099893	0.1282051282051282	49.526315789473685	3.87579602393839	20.4773000717163	0.0	0.0	5.310457516339869e-05	4.084967320261438e-05
AT5G45780	13420	53679	65	3025	0.02115702479338843	0.6612903225806451	47.265625	2.2838147616013904	6.33727807998657	3.112356053532524e-05	1.1003840354599245e-05	2.6901004304160688e-05	5.978000956480152e-06
AT5G45840	13422	53687	90	3911	0.022756328304781387	0.044444444444444446	43.9438202247191	2.46034653893224	5.83781003952026	1.1874905000759993e-05	7.659083588214916e-06	0.0	0.0
AT5G45900	13423	53691	98	3418	0.028379169104739616	0.6224489795918368	35.23711340206185	1.53791746449643	4.85366201400757	4.195371842430666e-05	1.3248542660307368e-05	4.352834029786778e-06	3.3483338690667523e-06
AT5G46070	13431	53723	133	5453	0.024206858609939482	0.49242424242424243	41.31060606060606	0.9715121477300469	3.0835520029067998	3.109452736318408e-05	9.206216997452382e-06	1.3197586726998491e-05	9.48948521275861e-06
AT5G46090	13432	53727	18	542	0.03136531365313653	0.35294117647058826	31.88235294117647	2.12212446672576	3.1052980422973597	4.642008318478907e-05	2.9940054026658308e-05	2.3828976034858387e-05	2.8071252897723724e-05
AT5G46100	13433	53731	37	1475	0.02440677966101695	0.16216216216216217	40.97222222222222	1.7007962847128502	4.10219397544861	1.976597090449083e-06	3.953194180898166e-06	0.0	0.0
AT5G46140	13434	53735	46	1654	0.02720677146311971	0.1111111111111111	36.75555555555555	2.55680655870173	4.78511605262756	1.1744281045751633e-05	8.233514857331035e-06	0.0	0.0
AT5G46150	13435	53739	60	2948	0.020013568521031207	0.31666666666666665	49.96610169491526	1.5062382165285302	5.7484339714050305	9.963334927466921e-06	6.902800922879313e-06	7.524939800481596e-06	8.864606178228544e-06
AT5G46170	13436	53743	75	2060	0.035922330097087375	0.08333333333333333	27.837837837837842	1.48002850873904	4.559073972702031	7.736680530798179e-06	4.990009004443051e-06	0.0	0.0
AT5G46180	13437	53747	87	3154	0.027266962587190868	0.19540229885057472	36.674418604651166	1.3280230468604701	3.63103199005127	1.7507002801120447e-05	7.002801120448179e-06	0.0	0.0
AT5G46190	13438	53751	93	4405	0.020885357548240637	0.4946236559139785	47.880434782608695	1.01522398971105	4.16488404273987	1.955569461827284e-05	2.6074259491030464e-06	4.440181869849389e-06	5.328218243819267e-06
AT5G46210	13439	53755	110	5439	0.020040448611877183	0.39090909090909093	49.89908256880734	0.7733753199333492	4.36720194816589	9.145449224465906e-06	1.0974539069359086e-05	5.034959720322237e-05	5.699954400364797e-06
AT5G46250	13441	53763	82	2787	0.02906350914962325	0.2073170731707317	34.40740740740741	0.7800794656238249	2.11476604938507	4.084967320261438e-06	3.1422825540472598e-06	1.5618992695117265e-05	2.0530574166949088e-05
AT5G46270	13443	53771	105	4956	0.020984665052461663	0.02912621359223301	47.65384615384615	2.69992748072334	13.7375480651855	6.127450980392157e-07	1.2254901960784314e-06	0.0	0.0
AT5G46280	13444	53775	91	4012	0.02243270189431705	0.31868131868131866	44.577777777777776	4.043319236370451	17.9345876693726	5.270925574530888e-06	7.4542144337607795e-06	1.9016227180527383e-05	1.4433951383197541e-05
AT5G46290	13445	53779	65	2679	0.023889511011571482	0.15873015873015872	41.859375	2.66551928733076	14.0446461677551	2.6976199284745346e-06	3.1778776865347614e-06	7.761437908496732e-05	2.4509803921568633e-05
AT5G46340	13447	53787	100	4285	0.02310385064177363	0.3333333333333333	43.282828282828284	1.06016822472382	6.8430940628051795	2.1043771043771045e-05	4.288103603606846e-06	6.932065755595167e-05	1.8526725028589532e-05
AT5G46380	13449	53795	83	3313	0.024750980984002413	0.06097560975609756	40.40243902439025	4.041193487013089	15.7792558670044	2.6525761819879467e-06	3.1830914183855364e-06	0.00011029411764705883	8.371691802254574e-05
AT5G46390	13450	53799	57	2857	0.01960098004900245	0.08771929824561403	51.017857142857146	1.71190189193871	4.19704389572144	0.0	0.0	0.0	0.0
AT5G46400	13452	53807	79	4788	0.016290726817042606	0.358974358974359	61.38461538461539	1.6011380451066202	13.529945945739698	2.3284313725490196e-05	1.0869391091217378e-05	3.0637254901960784e-05	8.753501400560223e-06
AT5G46410	13453	53811	79	4485	0.017391304347826087	0.2911392405063291	57.5	0.91590603519555	3.7400640010833697	9.482959850606908e-06	7.294584500466852e-06	5.328218243819267e-05	2.1312872975277067e-05
AT5G46420	13454	53815	75	3485	0.021233859397417502	0.4	47.0945945945946	1.61235568638186	7.05587015151978	9.077705156136529e-06	6.289218618623375e-06	6.399782135076254e-05	2.4509803921568633e-05
AT5G46430	13455	53819	28	1359	0.019867549668874173	0.0	50.33333333333333	1.6656247236605302	3.2844839811325097	0.0	0.0	nan	nan
AT5G46450	13456	53823	84	4392	0.01889799635701275	0.2375	52.915662650602414	1.3339221048686203	3.8253839969634997	1.3058502089360334e-05	8.909336960014244e-06	6.4499484004127965e-06	1.2899896800825593e-05
AT5G46460	13457	53827	72	2175	0.03264367816091954	0.23943661971830985	30.63380281690141	4.7481850578429805	12.942097949981699	2.4963689179375452e-05	8.691240992704593e-06	6.367743175701654e-05	3.539725072725931e-05
AT5G46470	13458	53831	138	7064	0.019394110985277463	0.417910447761194	51.56204379562044	0.845332966994989	5.383015918731691	1.728255404725993e-05	6.0170129949493355e-06	1.933064892623716e-05	1.4163521124349031e-05
AT5G46540	13462	53847	195	5333	0.036377273579598725	0.05291005291005291	27.489690721649485	4.334294522054701	15.3621139526367	2.16799941578121e-06	1.7229512257801945e-06	0.0	0.0
AT5G46560	13463	53851	48	2454	0.01915240423797881	0.3695652173913043	52.212765957446805	1.6376477633328999	5.07459802627563	0.0	0.0	2.4029219530949635e-05	2.8835063437139562e-05
AT5G46570	13464	53855	44	2355	0.018259023354564755	0.6590909090909091	54.76744186046512	2.00891502105421	5.66635599136353	4.0849673202614375e-06	8.169934640522875e-06	1.7607617759747575e-05	1.1356572217008324e-05
AT5G46580	13465	53859	31	2041	0.014698677119059285	0.35714285714285715	68.03333333333333	1.87610937900013	6.14290399551392	3.404139433551198e-06	6.808278867102396e-06	0.00010416666666666667	1.2254901960784308e-05
AT5G46620	13466	53863	41	1868	0.021413276231263382	0.07317073170731707	46.7	2.12298972849783	4.82931199073792	1.6124871001031991e-06	3.2249742002063983e-06	0.0	0.0
AT5G46680	13469	53875	65	1689	0.037892243931320305	0.15	26.390625000000004	2.83041771666871	4.980157995224	2.042483660130719e-05	2.402921953094963e-06	0.0	0.0
AT5G46700	13470	53879	37	1931	0.018643190056965304	0.19444444444444445	53.638888888888886	3.1292344390077798	13.5943742752075	0.0	0.0	8.753501400560223e-06	1.7507002801120447e-05
AT5G46740	13471	53883	82	3284	0.02466504263093788	0.19753086419753085	40.54320987654321	2.3418155919078396	12.916666030883801	1.6025641025641026e-05	4.744742606379305e-06	7.148692810457517e-05	3.5376854729756476e-05
AT5G46750	13472	53887	46	1916	0.02348643006263048	0.21739130434782608	42.577777777777776	1.3614964844120903	3.88814392089844	7.37563543936093e-06	5.67356572258533e-06	4.0849673202614376e-05	2.8301483783805184e-05
AT5G46800	13474	53895	55	2265	0.02384105960264901	0.10909090909090909	41.94444444444444	2.5227027303360896	5.9810139656066905	4.126650660264106e-05	1.3155040214468703e-05	6.808278867102396e-05	4.7169139639675306e-05
AT5G46840	13477	53907	65	2177	0.02939825447864033	0.234375	34.015625	4.00692028299622	23.702877998352104	4.168334000266773e-06	5.002000800320128e-06	4.7657952069716773e-05	1.3616557734204791e-05
AT5G46850	13478	53911	56	1344	0.04092261904761905	0.23214285714285715	24.436363636363637	3.81835506492191	8.831280040740971	7.5999392004863966e-06	5.373968545269399e-06	0.0	0.0
AT5G46860	13479	53915	49	1884	0.025477707006369428	0.02040816326530612	39.25	3.0051219530576896	16.3223917961121	0.0	0.0	0.0	0.0
AT5G46880	13481	53923	132	4899	0.026740151051234947	0.03076923076923077	37.396946564885496	3.5028946103958	13.241728019714401	0.0	0.0	6.638071895424836e-05	5.106209150326797e-05
