chromosome	gene_start	gene_end	gene_ID	start	end	segment_no	mean_h2az	max_h2az
CHR3	19484338	19487228	AT3G52526	19485299	19485671	10101	0.817130394	1.075112796
CHR3	19484338	19487228	AT3G52526	19486495	19486590	10102	0.544168329	0.557010597
CHR3	19484567	19486130	AT3G52530	19485299	19485671	10103	0.817130394	1.075112796
CHR3	19492099	19492987	AT3G52550	19492403	19492483	10104	1.970252013	2.001566005
CHR3	19501130	19503027	AT3G52570	19502028	19502935	10105	1.747223632	4.329809999
CHR3	19503153	19504973	AT3G52580	19504276	19504351	10106	1.35287728	1.38941018
CHR3	19510446	19512714	AT3G52610	19511566	19512433	10107	1.663495124	3.239753962
CHR3	19514837	19520596	AT3G52640	19515741	19515811	10108	0.63124966	0.703321397
CHR3	19514837	19520596	AT3G52640	19516622	19519505	10109	0.398040896	0.882922208
CHR3	19521654	19525009	AT3G52660	19522484	19523677	10110	0.393625986	0.692278814
CHR3	19521654	19525009	AT3G52660	19524403	19524482	10111	1.291652012	1.569218016
CHR3	19526968	19529062	AT3G52680	19528533	19528721	10112	1.558631318	1.666217995
CHR3	19549604	19553136	AT3G52750	19550187	19552281	10113	1.032627962	2.058021998
CHR3	19573916	19577141	AT3G52820	19574385	19574505	10114	6.784642577	9.506008148
CHR3	19573916	19577141	AT3G52820	19576838	19576879	10115	1.211699682	1.411704183
CHR3	19587756	19591947	AT3G52850	19589549	19590724	10116	0.439058068	0.747378409
CHR3	19587756	19591947	AT3G52850	19591262	19591358	10117	0.515864402	0.592824
CHR3	19593073	19595834	AT3G52870	19593945	19594009	10118	1.797376712	1.891264057
CHR3	19601167	19604597	AT3G52880	19603589	19603703	10119	0.77607625	0.817890596
CHR3	19607897	19612217	AT3G52890	19609195	19612217	10120	0.555009644	1.50777756
CHR3	19613078	19614027	AT3G52900	19613857	19614916	10121	0.528014718	0.824600017
CHR3	19614007	19615754	AT3G52905	19613857	19614916	10122	0.528014718	0.824600017
CHR3	19626748	19629204	AT3G52930	19627637	19628019	10123	0.357364048	0.863713628
CHR3	19630077	19633328	AT3G52940	19630791	19631977	10124	0.633563994	1.580920422
CHR3	19634331	19636845	AT3G52950	19635093	19636488	10125	0.809396113	3.141393924
CHR3	19645660	19646962	AT3G52980	19645856	19645938	10126	2.615458989	2.740713978
CHR3	19645660	19646962	AT3G52980	19646513	19646539	10127	3.122570062	3.122570062
CHR3	19648711	19652515	AT3G52990	19650900	19651897	10128	0.643796414	1.443424386
CHR3	19653910	19656135	AT3G53000	19655489	19655642	10129	0.979802758	1.063679409
CHR3	19662195	19664553	AT3G53030	19663379	19663794	10130	0.583556661	0.817714787
CHR3	19664629	19666497	AT3G53040	19665810	19665844	10131	5.274621964	5.274621964
CHR3	19669084	19669774	AT3G53050	19669084	19669459	10132	0.999563624	1.434744442
CHR3	19672726	19673567	AT3G53065	19673065	19673106	10133	3.993870634	4.081621337
CHR3	19679177	19685360	AT3G53090	19679679	19682284	10134	0.422444631	1.668420613
CHR3	19679177	19685360	AT3G53090	19683201	19683575	10135	0.386018695	0.448832995
CHR3	19679177	19685360	AT3G53090	19685071	19686363	10136	0.951317122	1.784892571
CHR3	19684686	19686984	AT3G53100	19685071	19686363	10137	0.951317122	1.784892571
CHR3	19687740	19690661	AT3G53110	19689243	19690139	10138	0.353934539	0.534077409
CHR3	19690571	19692578	AT3G53120	19690996	19691592	10139	0.561131846	0.901826394
CHR3	19692757	19697542	AT3G53130	19694055	19695085	10140	6.717789413	32.34671631
CHR3	19697607	19699392	AT3G53150	19698383	19698831	10141	6.780769196	13.61110601
CHR3	19702332	19703976	AT3G53160	19703411	19703431	10142	2.412335992	2.412335992
CHR3	19704106	19706536	AT3G53170	19704995	19705081	10143	2.29176205	2.365384054
CHR3	19704106	19706536	AT3G53170	19705433	19705637	10144	2.099140778	2.278499985
CHR3	19706820	19711460	AT3G53180	19707643	19708515	10145	0.793345654	1.828388023
CHR3	19706820	19711460	AT3G53180	19709875	19710233	10146	1.742501753	2.572093213
CHR3	19713799	19717740	AT3G53190	19716573	19716639	10147	4.818285942	4.920345926
CHR3	19720077	19721903	AT3G53210	19721205	19721319	10148	2.842788696	2.970856047
CHR3	19721937	19722846	AT3G53220	19722535	19722574	10149	4.950448024	5.649792051
CHR3	19733766	19739232	AT3G53240	19735015	19738643	10150	1.202244948	4.106850052
CHR3	19750047	19753280	AT3G53270	19751994	19752145	10151	0.711253715	0.938590616
CHR3	19750047	19753280	AT3G53270	19752307	19752355	10152	0.996123004	1.021376002
CHR3	19758157	19759603	AT3G53290	19758503	19759024	10153	5.825228372	11.2362421
CHR3	19760475	19762357	AT3G53300	19761070	19761123	10154	4.276180053	4.519926071
CHR3	19763618	19765268	AT3G53305	19764579	19764645	10155	0.945047802	0.956138206
CHR3	19769150	19772453	AT3G53320	19770145	19770612	10156	2.411853369	3.411784029
CHR3	19774318	19776289	AT3G53340	19774829	19775499	10157	0.786431734	1.335482776
CHR3	19779978	19782750	AT3G53350	19781153	19781235	10158	0.792681897	0.793484795
CHR3	19783849	19786808	AT3G53360	19784565	19786455	10159	0.741493663	1.600043964
CHR3	19787255	19787702	AT3G53365	19787259	19787328	10160	1.11960299	1.171357989
CHR3	19792466	19796807	AT3G53390	19793189	19793780	10161	0.413445679	0.948347598
CHR3	19792466	19796807	AT3G53390	19794361	19796277	10162	0.454144248	0.933429193
CHR3	19798107	19800136	AT3G53400	19799041	19799127	10163	1.43337491	1.508373976
CHR3	19798107	19800136	AT3G53400	19799813	19799880	10164	1.402032098	1.470016003
CHR3	19818975	19821519	AT3G53460	19819955	19820392	10165	0.226401755	0.419578204
CHR3	19825267	19831880	AT3G53480	19830967	19831207	10166	2.088843912	2.729282022
CHR3	19832448	19834304	AT3G53490	19833745	19833865	10167	1.411144453	1.546560001
CHR3	19834240	19837088	AT3G53500	19834645	19836045	10168	0.546874146	2.573049784
CHR3	19837148	19839983	AT3G53510	19838410	19839371	10169	0.503147132	0.913053203
CHR3	19841374	19844412	AT3G53520	19843191	19843425	10170	0.47893187	0.567378598
CHR3	19846647	19851045	AT3G53540	19847243	19849389	10171	1.528337931	4.871055984
CHR3	19861177	19864588	AT3G53570	19861713	19863367	10172	0.476248379	1.045538807
CHR3	19864631	19867134	AT3G53580	19866014	19866515	10173	0.58530077	0.842841017
CHR3	19866880	19872749	AT3G53590	19870977	19871077	10174	1.289587204	1.417825603
CHR3	19876232	19878792	AT3G53610	19876559	19876599	10175	2.392040014	2.392040014
CHR3	19876232	19878792	AT3G53610	19876689	19876781	10176	1.474365677	1.823748606
CHR3	19880504	19883743	AT3G53620	19882617	19883159	10177	1.871353619	2.737807989
CHR3	19883787	19885938	AT3G53630	19885131	19885187	10178	0.852436095	0.861134398
CHR3	19892525	19897955	AT3G53680	19892860	19893161	10179	2.007306555	2.525613976
CHR3	19892525	19897955	AT3G53680	19894135	19894278	10180	1.912945497	2.106482005
CHR3	19892525	19897955	AT3G53680	19895311	19895359	10181	1.45269413	1.55650003
CHR3	19900240	19903173	AT3G53700	19901255	19901903	10182	0.883247981	1.416479409
CHR3	19900240	19903173	AT3G53700	19902529	19902548	10183	0.601250589	0.601250589
CHR3	19905591	19910244	AT3G53720	19905919	19906105	10184	1.536030011	1.649374008
CHR3	19915257	19917775	AT3G53750	19916433	19916687	10185	8.07287763	10.48872013
CHR3	19917788	19922512	AT3G53760	19919075	19921215	10186	0.793910908	1.726695597
CHR3	19924538	19927026	AT3G53780	19925005	19925140	10187	1.004938598	1.045154202
CHR3	19930798	19932961	AT3G53800	19931969	19932019	10188	6.386240017	6.933074045
CHR3	19930798	19932961	AT3G53800	19932334	19932961	10189	1.014800289	1.578161979
CHR3	19932970	19935392	AT3G53810	19932970	19933487	10190	0.404787374	0.632077587
CHR3	19932970	19935392	AT3G53810	19933621	19933644	10191	0.536644995	0.536644995
CHR3	19940499	19943885	AT3G53830	19942215	19942949	10192	1.10692893	2.382231998
CHR3	19953117	19955291	AT3G53880	19954177	19954937	10193	1.620426471	2.306796026
CHR3	19966149	19970880	AT3G53930	19967252	19970426	10194	0.375649131	1.971907973
CHR3	19970929	19973769	AT3G53940	19971305	19971886	10195	0.442229398	0.539964592
CHR3	19978122	19981086	AT3G53960	19978355	19978359	10196	0.840735805	0.840735805
CHR3	19978122	19981086	AT3G53960	19978433	19978479	10197	1.129189688	1.278717577
CHR3	19985087	19987377	AT3G53970	19986195	19986501	10198	0.362432187	0.557538596
CHR3	20000821	20005280	AT3G54010	20001649	20001739	10199	1.03503689	1.304311633
CHR3	20000821	20005280	AT3G54010	20002581	20003465	10200	0.648039735	1.265899575
CHR3	20000821	20005280	AT3G54010	20004184	20004707	10201	0.374178343	0.562368995
CHR3	20005616	20008254	AT3G54020	20006624	20006742	10202	0.739561206	0.801789403
CHR3	20005616	20008254	AT3G54020	20006929	20006981	10203	0.827504292	0.875299191
CHR3	20010927	20013766	AT3G54030	20012143	20013411	10204	0.872521222	1.746621943
CHR3	20021255	20022235	AT3G54065	20021821	20021857	10205	4.487594926	4.695981932
CHR3	20026581	20027991	AT3G54085	20027223	20027334	10206	0.41025933	0.525574201
CHR3	20028052	20030055	AT3G54090	20029239	20029333	10207	0.897563128	0.929878795
CHR3	20033951	20038200	AT3G54100	20034341	20036401	10208	1.188512661	4.459619004
CHR3	20038670	20041210	AT3G54110	20039541	20040895	10209	1.235716076	3.383646059
CHR3	20041126	20042340	AT3G54120	20041633	20041687	10210	2.471287012	3.028490019
CHR3	20042641	20044580	AT3G54130	20043047	20043539	10211	0.78134851	1.687429598
CHR3	20045603	20048745	AT3G54140	20045963	20047053	10212	3.763340275	7.926333904
CHR3	20056664	20059583	AT3G54170	20057571	20058487	10213	0.331220067	0.543644595
CHR3	20059671	20061488	AT3G54180	20060763	20060941	10214	3.027462506	3.163797998
CHR3	20061418	20064161	AT3G54190	20061728	20062391	10215	0.459165726	0.624615604
CHR3	20061418	20064161	AT3G54190	20063149	20063239	10216	0.725323206	0.787103212
CHR3	20073028	20080384	AT3G54230	20073828	20080057	10217	0.370837129	1.128558588
CHR3	20080856	20082360	AT3G54240	20081652	20082039	10218	3.523626782	5.107675934
CHR3	20082046	20084762	AT3G54250	20083392	20083441	10219	0.542775297	0.584527197
CHR3	20091852	20104257	AT3G54280	20092770	20103729	10220	0.332568047	1.837084413
CHR3	20108207	20110883	AT3G54300	20108460	20109924	10221	0.478859478	1.043882608
CHR3	20114488	20118745	AT3G54320	20117847	20117862	10222	2.986821961	3.656499958
CHR3	20122017	20126981	AT3G54350	20122328	20126037	10223	0.494918079	3.061808038
CHR3	20128127	20131968	AT3G54360	20128739	20130725	10224	0.573122443	2.334626007
CHR3	20128127	20131968	AT3G54360	20131132	20131247	10225	3.271447249	9.178709555
CHR3	20133893	20137007	AT3G54380	20134895	20135963	10226	0.676592229	1.050757802
CHR3	20148208	20157199	AT3G54440	20148913	20149411	10227	0.660452159	1.047442597
CHR3	20148208	20157199	AT3G54440	20149973	20150045	10228	0.195670795	0.213067394
CHR3	20148208	20157199	AT3G54440	20152337	20156351	10229	0.33964884	1.05125339
CHR3	20161942	20167326	AT3G54460	20162143	20162527	10230	0.858768462	1.437462795
CHR3	20161942	20167326	AT3G54460	20163323	20166271	10231	0.775844198	4.561396074
CHR3	20168005	20170320	AT3G54470	20168489	20169261	10232	1.109306467	2.374641991
CHR3	20170654	20173530	AT3G54480	20171060	20172659	10233	0.854780443	3.804026031
CHR3	20175370	20179070	AT3G54500	20175965	20177119	10234	0.636814848	1.426358795
CHR3	20175370	20179070	AT3G54500	20177869	20177913	10235	0.5387988	0.594468004
CHR3	20180007	20183588	AT3G54510	20181245	20181711	10236	3.641881984	8.97614789
CHR3	20185966	20187637	AT3G54530	20187075	20187154	10237	4.166336664	4.829096031
CHR3	20189794	20192940	AT3G54540	20190597	20192425	10238	0.965884244	1.908449984
CHR3	20196140	20197726	AT3G54560	20197276	20197377	10239	6.040030114	6.900328159
CHR3	20197949	20199202	AT3G54570	20198581	20198635	10240	3.284929037	3.333496046
CHR3	20213406	20217653	AT3G54610	20217137	20217175	10241	0.7022434	0.731237799
CHR3	20217854	20220497	AT3G54620	20218285	20219047	10242	0.410862357	0.855915809
CHR3	20220674	20223024	AT3G54625	20221213	20221635	10243	2.854853053	3.352081919
CHR3	20221097	20223028	AT3G54630	20221213	20221635	10244	2.854853053	3.352081919
CHR3	20223034	20225523	AT3G54640	20223595	20223901	10245	0.683782576	0.844054019
CHR3	20225730	20229214	AT3G54650	20226325	20226991	10246	0.678734311	1.343756223
CHR3	20229637	20233211	AT3G54660	20230844	20231899	10247	0.611008393	1.408546984
CHR3	20235506	20244046	AT3G54670	20236742	20243787	10248	0.460732742	2.423932028
CHR3	20248214	20250948	AT3G54700	20249132	20249181	10249	4.833406729	5.091687036
CHR3	20248214	20250948	AT3G54700	20249476	20249502	10250	1.105634701	1.334735203
CHR3	20251812	20254323	AT3G54710	20252762	20253251	10251	3.440411241	5.284348011
CHR3	20254639	20257916	AT3G54720	20254930	20256349	10252	1.281219583	2.358544016
CHR3	20262175	20264686	AT3G54740	20263349	20268147	10253	0.800590955	1.980721998
CHR3	20264634	20268885	AT3G54750	20263349	20268147	10254	0.800590955	1.980721998
CHR3	20269024	20272504	AT3G54760	20269559	20271007	10255	0.856925615	1.728066623
CHR3	20273672	20276016	AT3G54770	20274659	20274761	10256	11.2960357	12.67828045
CHR3	20278798	20281551	AT3G54780	20279771	20280813	10257	1.729535347	2.439879942
CHR3	20281535	20285290	AT3G54790	20281899	20283566	10258	2.131365115	5.528645992
CHR3	20281535	20285290	AT3G54790	20284177	20284263	10259	1.539119339	1.577293992
CHR3	20286070	20290268	AT3G54800	20288135	20289433	10260	3.606330901	10.42246208
CHR3	20310269	20311854	AT3G54826	20311129	20311854	10261	0.69178312	1.500873792
CHR3	20311901	20315887	AT3G54830	20311901	20312079	10262	0.886516653	1.299529415
CHR3	20311901	20315887	AT3G54830	20313201	20314227	10263	2.108046331	3.497697973
CHR3	20318412	20321106	AT3G54840	20319379	20320543	10264	0.284065179	0.54513579
CHR3	20321353	20324020	AT3G54850	20322273	20323719	10265	0.658208815	1.209065604
CHR3	20324088	20330030	AT3G54860	20324301	20326284	10266	0.301529375	0.6277668
CHR3	20324088	20330030	AT3G54860	20327052	20329247	10267	0.370536585	0.897507191
CHR3	20330680	20336866	AT3G54870	20331845	20332526	10268	0.705213815	1.184989804
CHR3	20330680	20336866	AT3G54870	20333729	20336230	10269	0.839646708	2.268187952
CHR3	20339504	20341176	AT3G54890	20339775	20340069	10270	1.888175057	2.71004796
CHR3	20342753	20345594	AT3G54910	20343421	20344019	10271	1.641551606	2.362214184
CHR3	20363260	20366874	AT3G54960	20364147	20364493	10272	0.662366051	0.779368603
CHR3	20363260	20366874	AT3G54960	20365659	20365745	10273	0.555584994	0.604928195
CHR3	20368127	20370131	AT3G54970	20368763	20369111	10274	4.544497427	5.69980402
CHR3	20370205	20374261	AT3G54980	20371251	20372791	10275	0.564129841	0.852435583
CHR3	20370205	20374261	AT3G54980	20373775	20373923	10276	0.734024242	0.934447587
CHR3	20373718	20376522	AT3G54990	20373775	20373923	10277	0.734024242	0.934447587
CHR3	20381460	20383878	AT3G55000	20382284	20383573	10278	0.774741132	1.323044586
CHR3	20383896	20386452	AT3G55005	20384709	20385963	10279	1.50514478	4.320578003
CHR3	20386597	20388860	AT3G55010	20387800	20388295	10280	1.515064926	2.030774021
CHR3	20388869	20394987	AT3G55020	20389569	20389775	10281	1.377164137	1.511021775
CHR3	20388869	20394987	AT3G55020	20389909	20390014	10282	0.362827995	0.372513995
CHR3	20388869	20394987	AT3G55020	20391129	20393765	10283	0.465491135	2.214592004
CHR3	20396597	20398653	AT3G55030	20398021	20398327	10284	0.384416988	0.542365599
CHR3	20400430	20402595	AT3G55050	20401026	20401697	10285	0.99024372	2.266832018
CHR3	20402963	20407103	AT3G55060	20403774	20405675	10286	1.200725231	3.144439983
CHR3	20408274	20411364	AT3G55070	20409069	20410559	10287	0.443123808	1.846944022
CHR3	20411342	20416043	AT3G55080	20412341	20414617	10288	1.421919842	3.148858023
CHR3	20416183	20418910	AT3G55090	20417957	20418177	10289	7.271035633	12.9623621
CHR3	20420279	20423114	AT3G55100	20421358	20421443	10290	1.526188004	1.655730999
CHR3	20420279	20423114	AT3G55100	20421707	20421993	10291	7.501139875	10.75261202
CHR3	20424550	20427384	AT3G55110	20425181	20425291	10292	4.042537395	5.970210099
CHR3	20424550	20427384	AT3G55110	20426171	20426181	10293	1.803747356	1.803747356
CHR3	20424550	20427384	AT3G55110	20426329	20426343	10294	1.156844187	1.156844187
CHR3	20433839	20436453	AT3G55130	20434305	20434508	10295	9.914551034	13.26683578
CHR3	20438627	20440452	AT3G55140	20439323	20439805	10296	1.398247145	2.597896075
CHR3	20444502	20452626	AT3G55160	20445601	20451624	10297	0.631401843	2.36556043
CHR3	20457919	20460137	AT3G55190	20458196	20458351	10298	1.887224996	2.22328999
CHR3	20460329	20465201	AT3G55200	20460967	20464425	10299	0.618498199	1.094448799
CHR3	20466676	20471171	AT3G55220	20467051	20470509	10300	0.901383977	1.537115979
CHR3	20489096	20493096	AT3G55260	20489362	20489465	10301	2.028969328	2.25963397
CHR3	20489096	20493096	AT3G55260	20490036	20491128	10302	0.49080998	1.109904796
CHR3	20489096	20493096	AT3G55260	20491959	20492676	10303	2.132795511	4.938933992
CHR3	20496081	20500019	AT3G55270	20496891	20498627	10304	0.397125114	0.922022402
CHR3	20505743	20507025	AT3G55310	20506691	20506763	10305	2.307185924	3.322811496
CHR3	20506992	20513533	AT3G55320	20507230	20511701	10306	0.485780357	1.5683056
CHR3	20515630	20518059	AT3G55340	20516831	20517370	10307	2.416703013	4.72815609
CHR3	20518266	20520956	AT3G55350	20519708	20520569	10308	1.847347938	4.752757978
CHR3	20520930	20523098	AT3G55360	20521214	20522129	10309	1.932875715	3.837822008
CHR3	20535631	20539138	AT3G55400	20535761	20538391	10310	1.060814958	2.396675992
CHR3	20541269	20546053	AT3G55410	20542389	20545545	10311	0.806363887	2.502550185
CHR3	20549423	20552215	AT3G55430	20549966	20550201	10312	0.302112563	0.453118598
CHR3	20549423	20552215	AT3G55430	20550379	20550435	10313	0.349146296	0.366280997
CHR3	20553403	20556560	AT3G55440	20554757	20555821	10314	0.50954561	1.28243041
CHR3	20557644	20560235	AT3G55450	20559646	20559900	10315	0.326744767	0.575530589
CHR3	20560802	20563885	AT3G55460	20561713	20563489	10316	1.400989969	7.075745964
CHR3	20566248	20571248	AT3G55480	20566887	20566946	10317	0.917672718	0.930720222
CHR3	20566248	20571248	AT3G55480	20568041	20570065	10318	0.416746859	1.100335801
CHR3	20571976	20573725	AT3G55490	20572764	20573063	10319	2.196534624	2.654462051
CHR3	20578922	20582505	AT3G55510	20580291	20580929	10320	0.343231471	0.75675416
CHR3	20578922	20582505	AT3G55510	20581781	20581881	10321	0.71530653	0.888443804
CHR3	20593661	20595345	AT3G55520	20594137	20595043	10322	1.592227991	3.573336029
CHR3	20595126	20597603	AT3G55530	20595888	20596759	10323	0.534685764	0.998459613
CHR3	20598218	20599614	AT3G55540	20598841	20599055	10324	3.22062904	3.43061409
CHR3	20599978	20602129	AT3G55550	20600195	20601582	10325	6.006128688	11.94502416
CHR3	20599978	20602129	AT3G55550	20601888	20601914	10326	7.537921	7.873637962
CHR3	20612693	20615932	AT3G55580	20614643	20615436	10327	2.3436379	3.663958025
CHR3	20617049	20618881	AT3G55590	20617989	20618144	10328	8.902863932	15.56599379
CHR3	20620410	20622555	AT3G55600	20621343	20621869	10329	0.665297956	0.913322783
CHR3	20622607	20624051	AT3G55605	20623380	20623528	10330	1.27650488	1.337959385
